"Job.Title","Job.Description","Rating","Company.Name","Location","Headquarters","Size","Founded","Type.of.ownership","Industry","Sector","Revenue","Competitors","Python","R Prog","Excel","Hadoop","SQL","SAS"
"Data Scientist","A leadership role with expertise in the arena of business intelligence, statistics, analytics, data science, bid data and data visualization. A tenured analytics professional who has managed a team of at least 50 members. A BI leader strategizing solutions in product analytics, web analytics and supply chain. A continuous effort in process improvement with upgrading and scalable machine learning techniques; effective team management

LOCATION: -Gurgaon

YOUR FUTURE EMPLOYER:
A leading global analytics products & services firm providing marketing and customer analytics and big data analytics.

YOU WILL BE RESPONSIBLE FOR:
Engage with leadership and diversified stakeholder groups to understand their data and analytics needs and recommend BI or ML solutions
Partner with the Data Engineering teams to define the data elements and data structure that the team should leverage to enable analytical capabilities
Own the design, development, and maintenance of ongoing performance metrics, reports, analyses, dashboards, etc. to drive key business decisions
Work with Data Engineering, Machine learning, and Software Development teams to drive capture and storage of key data points, and on implementation of new dashboards/analyses

THE SUCCESSFUL CANDIDATE:
9+ years of experience in analytics or data science and business intelligence space with exposure to technology.
Deep exposure to AWS/ cloud architecture.
Expertise in big data technologies like spark, pyspark, sparkR etc. and natural language processing·
Advanced proficiency in SQL, data modeling, and working with “Big Data”
Experience with data visualization using Tableau or similar tools
Experience with statistical modeling and analyzing large data sets
Experience in managing and prioritizing a project backlog
Strong exposure to client management, product development, proposal creation etc.
Exposure in implementing data science solutions in production environments,
5 years of experience in analytics or data science space with exposure to technology.
Engineering, mathematical or statistical background
Expert in ML algorithms
Extensively worked on R/Python and SQL
Deep exposure to AWS/ cloud architecture.
Expertise in big data technologies like spark, pyspark, sparkR etc. and natural language processing
Strong exposure to client management, product development, proposal creation etc.
Exposure in implementing data science solutions in production environments

WHAT IS IN FOR YOU: -
An opportunity to define, lead and co-ordinate the technical functions of the company.
Liaise extensively with stakeholders.
A meritocratic culture with great career progression.
REACH US:- If you think this role will add value to your career, kindly write me an email along with your updated CV on nikita.sharma@crescendogroup.in or connect on 7087413515 for a confidential discussion on the role.
Reference Number: 1390
Contact Details: Nikita Sharma
Profession: Analytics > All
Company: client of crescendo global
Date Posted: 4/06/2020",4.6,"Crescendo Global Services","Gurgaon","Gurgaon, India","1 to 50 employees",2014,"Company - Private","Staffing & Outsourcing","Business Services","100 to 500 million (INR)","PageGroup, Hays, Russell Reynolds",1,0,0,0,1,0
"Data Scientist","Data Science
Chennai, India
Data Science Associate
As an Associate, you will develop deep expertise in a wide range of topics within life sciences by drawing on existing knowledge bases while building new ones.
VIEW DETAILS",4.2,"ZoomRx","Chennai","Cambridge, MA","51 to 200 employees",2009,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","-1","-1",0,0,0,0,0,0
"Data Analyst","The Applications Development Senior Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.

Responsibilities:
Conduct tasks related to feasibility studies, time and cost estimates, IT planning, risk technology, applications development, model development, and establish and implement new or revised applications systems and programs to meet specific business needs or user areas
Monitor and control all phases of development process and analysis, design, construction, testing, and implementation as well as provide user and operational support on applications to business users
Utilize in-depth specialty knowledge of applications development to analyze complex problems/issues, provide evaluation of business process, system process, and industry standards, and make evaluative judgement
Recommend and develop security measures in post implementation analysis of business usage to ensure successful system design and functionality
Consult with users/clients and other technology groups on issues, recommend advanced programming solutions, and install and assist customer exposure systems
Ensure essential procedures are followed and help define operating standards and processes
Serve as advisor or coach to new or lower level analysts
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
5-8 years of relevant experience
Experience in systems analysis and programming of software applications
Experience in managing and implementing successful projects
Working knowledge of consulting/project management techniques/methods
Ability to work under pressure and manage deadlines or unexpected changes in expectations or requirements
Education:
Bachelors degree/University degree or equivalent experience
This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
Experience in Equities Trading Flows, proficient cross- equities domain knowledge
Strong SQL experience, programming skills specific to data analysis and adhoc data extraction
Solid understanding of FIX/ FpML Knowledge of security, market data and reference data
Experience in client facing business management roles. Experience on running workshops with business and technology stakeholders
Proven Track record as business analyst performing requirements definition, functional design, preparation of test scripts, and implementation;
Preferable -Experience in message oriented/message driven applications and architectures
Excellent analytical and process-based skills, i.e. process flow diagrams, business modelling, and functional design;
Experience in order management systems
Familiarity with Listed Derivatives, Future/Options will be a plus
Proficient in using MS Excel to manipulate data and derive conclusions
Ability to own delivery/reported issues to completion.
Right attitude to gel well with the technology team locally/globally
The candidate should have the ability to work on multiple projects at any given time
Awareness of Project Management tools such as MS Project, Collabnet (Team forge)
Willingness to work in fast moving environment and deliver solid technical solutions
Desirable skills Development /coding experience with Python/R/Machine Learning.
-------------------------------------------------

Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN

------------------------------------------------------

Time Type :

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.7,"Citi","Pune","New York, NY","10000+ employees",1812,"Company - Public","Investment Banking & Asset Management","Finance","500+ billion (INR)","-1",1,0,1,0,1,0
"Data Analyst","ABOUT KHOROS
Khoros, formerly known as Lithium + Spredfast, is the leading customer engagement platform providing Social Media Marketing, Care and Monitoring Solutions. Khoros Customer Engagement Platform is built to turn siloed knowledge into enterprise value, and customers into contributors. By connecting consumer insights across all departments, Khoros gives companies the ability to run their business with their customers, anticipating their needs and accelerating sales, loyalty, and innovation. With 2,000+ customers, including 52 of the Interbrand 100. Khoros has ten offices globally and powers approximately 500 million digital interactions every day. From social media to online communities and messaging to digital customer care, Khoros helps companies authentically connect with customers throughout their journey.
ROLE
The Data Analyst will support the sales operations department by helping to enrich and validate company information. The Data Analyst is expected to quickly and accurately find information on the internet to fill in the respective fields on company accounts.
WHAT YOU'LL DO ?
● Enrich customer accounts with accurate information such as location, revenue, number of social interactions on twitter, etc…
● Process acquired information in Microsoft Excel
● Verify current Salesforce data and help to maintain a high level of data integrity for accurate customer analysis
WHAT WE ARE LOOKING FOR ?
● Bachelor’s degree in Economics, Finance, Marketing or an equivalent discipline.
● 2-4 years of experience in the same or equivalent domain.
● Must be able to quickly search the internet (Google & LinkedIn searches)
WHAT WOULD ADD VALUE ?
● Exceptional communication and presentation skills.
● Time management skills with strong attention to details.
● Ability to maintain confidentiality.
● Excellent knowledge of databases and MS Office. Advanced Excel skills a plus.
● Search engines, web analytics and business research tools acumen.
●. Familiarity with SFDC or other CRM tools. Strong analytical and critical thinking
WHY SHOULD YOU JOIN OUR TEAM ?
Awesome Culture
Performance Driven
Flexible Working hours
Great Benefits
Health, Dental & Visual insurance
Gym Allowance
Well stocked Pantry
Commute and leave allowance
Generous leave policy
Competitive Compensation
Among the best in industry
Annual bonus
Equal employment opportunity
Our employment practises
OUR VALUES
We earn trust through our actions and attitudes
We win and grow as one team
We listen learn and lead to help our customers succeed",3.4,"Khoros, LLC","Bengaluru","Austin, TX","501 to 1000 employees",2008,"Company - Private","Enterprise Software & Network Solutions","Information Technology","10 to 50 billion (INR)","Sprinklr, Hootsuite",0,0,1,0,0,0
"Data Scientist","Principal Data Scientist

Principal Data Scientist in Advanced Analytics for Real World Evidence and Clinical Outcomes will provide a high level of expertise in employing cutting-edge analytical & computational approaches to drive evidence-based pharmaceutical product development. He/She will provide scientific and technical leadership in machine learning and AI, and he/she will work closely with other disciplines across Sanofi including Business Units, Digital, R&D, Biostatistics, Information Technology Systems and other Data Science partners to deliver cutting edge analysis to key business questions. Examples of Advanced Analytics activities:
Machine/Deep Learning to elucidate disease trajectories, patient subtypes, define underdiagnosed conditions, and unmet health needs.
Create a framework for generating re-usable models and insights across big-data (e.g. EHRs, claims) and rich small data sets (e.g. clinical trials, imaging).
Generating insights by merging diverse data streams e.g. health, surveillance, trend data, sensor, imaging, …
Adoption of emerging technology into an analytical framework: distributed analytics, graph databases
People
Act as a subject matter expert in machine learning, statistical and/or modelling working on team projects and to advance internal capabilities by mentoring and advising junior colleagues.
Translate and appropriately champion advanced analytics results and capabilities to non-technical audiences.
Work with internal and external data scientists to scope and execute Advance Analytics projects.
Performance
Develop computational and statistical methodologies in Advanced Analytics for RWE & CO, - to be applied to pre-clinical, clinical trial, and complementary real-world information streams.
Maintain internal and external profile through contributions to congresses, publications, and external KOLs.
Provide expertise and execute advanced analytics for solving problems across R&D, Medical Affairs, HEVA and Market Access Strategies and Plans.
Process
Apply a broad array of capabilities spanning machine learning, statistics, mathematics, modelling, simulation, text-mining/NLP, data-mining to extract insights and be able to communicate and champion these efforts across the company.
Plan and deploy methodological standards, standardized processes, demos, and POCs for the company’s highest priority business needs.
Contribute to the design, development, and implementation of Sanofi’s data science architecture and ecosystem to guide decision-making and building foundational capabilities
Required Skills & Experiences:
High level proficiency in at least two or more technical or analytical languages (R, Python, etc..).
Extensive experience with advanced ML techniques (neural networks/deep learning, reinforcement learning, SVM, PCA, etc.).
An ability to interact with a variety of large-scale data structures e.g. HDFS, SQL, noSQL
Experience working across multiple environments (e.g. AWS, GCP, Linux) for optimizing compute and big data handling requirements.
Experience with any of the following: biomedical data types/population health data/real world data/novel data streams relevant to the pharmaceutical industry
Experience with big data analytics platforms or high-level ML libraries such as H2O, SageMaker, Databricks, Keras, pyTorch, TensorFlow, Theano, DSSTNE or similar
Strong oral and written communication skills
A demonstrated ability to work and collaborate in a team environment, and a willingness to mentor junior colleagues.
Desirable Skills & Experiences:
Ability to prototype analyses and algorithms in high-level languages embracing reproducible and collaborative technology platforms (e.g. GitHub, containers, jupyter notebooks)
Exposure to NLP technologies and analyses
Knowledge of some datavis technologies (ggplot2, shiny, plotly, d3, Tableau or Spotfire)
Experience with advanced ML techniques (RNN, CNN, LSTM, GRU, Genetic Algorithms, Reinforcement Learning, etc.).
Qualifications
PhD or ScD in quantitative field such as Medical Informatics, Statistics, Applied Mathematics, Computational Biology, Computer Science, Engineering or related field with 3 years of industry or academic experience
Relevant Master’s Degree, with 5+ years of related industry experience
At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.",3.7,"Sanofi","Mumbai","Paris, France","10000+ employees",1973,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","500+ billion (INR)","Pfizer, GlaxoSmithKline",1,0,0,0,1,0
"Data Engineer","ZoomRx is creating a revolution in pharma market research through its innovative mobile & web-based platform. One of our extremely exciting product, Ferma - a SaaS platform for domain-specific enterprise search utilizing carefully curated healthcare knowledge graph for the Biotech firms in the US.

We need a developer who is quick in logical thinking, problem-solving techniques, and product development.

As a Data Engineer, you will work on
Algorithms and systems that power the contextual search engine using text mining, information retrieval, and machine learning
Data extraction from semi-structured text using Natural Language Processing and ingest into graph datasets and ElasticSearch
Implement and support efficient reliable data pipelines to move data from a wide variety of data sources to data marts/data lake
Build Data Ingestion frameworks taking into account access patterns scalability, response time and availability
The position requires one to work on complex technical projects with peers in an innovative and fast-paced environment
Mentor peers, share information, knowledge and help build a great team
What we are looking for?
Excellent problem-solving skills with a strong foundation in Computer Science including core data structures, algorithms, and analysis of running time and memory requirements
Able to build end-applications using a correct choice of GCP Components like GCS, DataFlow, Dataproc, Serverless Functions, Object Storage, Pub/Sub and Open Source components like Redis, MySQL, Neo4j, etc.
Strong Python development experience handling huge data preferably using Pandas
Strong communication skills, experience in Agile methodologies, ETL/ELT skills, Data movement skills, Data processing skills
Working experience in storing and retrieving data using Lucene based search engines ElasticSearch/Solr
Extra Points for
Experience in stream processing technologies using Apache Kafka, Apache NiFi
Exposure to NLP and its related libraries such as SpaCy
Experience designing Multi-tenant applications
Location
41/1, Vasantha Avenue, MRC Nagar, RA Puram, Chennai 600 028.",4.2,"ZoomRx","Chennai","Cambridge, MA","51 to 200 employees",2009,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","-1","-1",1,0,1,0,1,0
"Data Analyst","Institutional Shareholder Services Inc. (ISS) is currently seeking a full-time Data Analyst. This position will be permanent based in Mumbai office and will become an integral part of the data operations team. The role entails helping deliver data and research in assigned market. Our team is composed of 4 pillars listed below, with global coverage.
Core (Individual) - identify (master data) management, employment history
Core (Company) - board of directors, shareholder rights, stock, audit finding
Compensation - burn rate, dillution, say-on-pay and equity plan proposals
Pay - actual pay and grants received by top executives

Search for, collect and verify data (of basic and intermediate levels of complexity) for companies under his/her assigned market based on current collection methodologies and acceptable sources
Attend to internal/client queries and requests to ensure data captured is aligned with data methodology and policy guidelines
Comply with established work process standards to ensure quality of data collected
Meet pre-determined turn-around goals for work assignments
Escalate data interpretation issues, as needed
Perform root-cause analysis if data issues are identified
Update internal documents for performance metrics monitoring
Participate in working committees/ projects and/or tasks aside from his/her core responsibilities
Maintain appropriate paper and electronic files as required by ISS and client file retention policies

Degree in Business, Legal Management, Finance, Economics, Accounting, Social Sciences, Communication or any equivalent/related course; Freshers/Fresh graduates are encouraged to apply
Knowledge and experience in using MS Office;
Excellent English communication (both oral and written) and reading comprehension skills;
Strong analytical and problem solving skills, with clear attention to detail;
Ability to prioritize and work under tight deadlines;
Fast learner, able to master new concepts, theories, ideas and processes with ease;
Willingness to work beyond traditional working hours/days as required by the business;
Experience in data collection and analysis, corporate governance and business research would be an advantage.
Due to the great number of applications we receive for each of our open vacancies, we are unable to respond on an individual basis.
Institutional Shareholder Services Inc. is an equal opportunity employer committed to diversifying its workforce. It is the policy of the Firm to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, religion, creed, age, sex, gender, gender identity, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy (including unlawful discrimination on the basis of a legally protected pregnancy/maternity leave), veteran status, or any other characteristic protected by law.
#LI-CCA0818",3.2,"Institutional Shareholder Services, Inc.","Mumbai","Rockville, MD","201 to 500 employees",1985,"-1","Financial Analytics & Research","Finance","1 to 5 billion (INR)","Glass Lewis & Co",0,0,1,0,0,0
"Data Analyst","Share

Job Description:

This role requires you to own the analytics space for a given Cleartrip product. You would be responsible for all the data & analysis requirement related to this product. You would work closely with & across the business team, product managers & functional teams to make significant impact to this product by informing decisions using analytics & data intelligence. The data analyst would be an integral part of the product-engineering- design-business- marketing pod for that particular product. The data analyst would report all the key metrics for the product, and bring in an unbiased understanding of the causality for movement of the same. Additionally, you will be expected to identify, develop and deliver key projects which contribute to the business & product goals.
As a requirement, the candidate needs to be excellent in handling & integrating data from different sources/ platforms in order to meet the analytic requirements on his/her projects.

Skills and capabilities:

(i) Understanding of key aspects of a typical product line: product, marketing, operations and finance

(ii) Excellent analytical abilities: data driven and understanding of key analytical techniques

(iii) Strong background & hands-on experience on analytical tools like R, SQL, Excel, Python (plus) etc.

(iv) People skills: Ability to interact across team & drive ideas (& execution to an extent)

Education: B.Tech/B.E./M.Tech. graduate from premier institutes

Experience: 4-7 years",3.3,"Cleartrip","Bengaluru","Mumbai, India","501 to 1000 employees",2006,"Company - Private","Travel Agencies","Travel & Tourism","-1","-1",1,0,1,0,1,0
"Data Scientist","Job Title : Computer Vision/Deep Learning Research Scientist
Job Location : Bangalore, India
Job Description :

- A world-class research lab that excels at novel product development through fundamental architecture research. -
Looking for highly qualified, dynamic researchers for path breaking research in Architectures for Computer Vision and Deep Learning.
Next generation image processing and associated real-time, low-power programmable/accelerator hardware architectures for Computer Vision and Deep Learning is the focus of this research thrust.
Optimized implementations of geometric methods in Computer Vision Multi view Geometry, SLAM, SfM etc, Inertial visual sensor fusion, real-time image-based rendering techniques, 3D reconstruction, Deep Learning based recognition methods in Computer Vision will all be explored. - This will be done in collaboration with teams across the globe evaluating, researching and co-developing new algorithms and hardware architectures for emerging new world applications like Augmented Reality AR, Virtual Reality VR and drones.
All Research Scientists will advance the state-of-the-art in deep collaboration with product architecture/design teams while also contributing to scientific literature/conferences and developing Intellectual Property.
Main responsibilities
Hardware-oriented Computer-Vision/Deep-Learning Research Scientists will be responsible for power/area/performance driven architecture, microarchitecture development and optimization.
Activities include Logic design, RTL-to-GDS synthesis, layout optimizations and FPGA emulation.
Algorithm/software-oriented Computer-Vision/Deep-Learning Research Scientists be responsible for research and development of new algorithms and their optimization for high performance and quality, and highly efficient mapping and implementation to hardware.
Qualification :

Candidate Should hold -
PhD or advanced MS in EE/CS
Research background
Job Posted : 2017-09-13",-1,"Approgence","Bengaluru","Irvine, CA","1 to 50 employees",2006,"Company - Private","IT Services","Information Technology","500 million to 1 billion (INR)","-1",0,0,1,0,0,0
"Data Analyst","Job Location : Pune
Experience: 1-3 years
Job Description :

Day to Day job as a Data Analyst:
Implementations of new clients which includes code/configuration changes in php
Testing of newly Implemented Clients on Test and Production environments
Explores and interpret large volumes of data in various forms
Includes Analyzing/resolving/responding to tickets that come via ticketing tool.
Involved in creating and following up on Jira issues with the developers/co-workers
Creates and evaluates the data needs of support tickets and assures the integrity of the data
Dealing with basic Linux commands
Dealing with version control system (Git)
What we would look for in a Data Analyst:
Bachelor’s Degree or Masters in computer application.
At least 1-3 years of data analysis experience
Should have strong knowledge in SQL.
At least 1-2 years of experience interacting directly with clients in a Professional Services or Technical Support role
Strong communication and interpersonal skills
Consultative approach to problem-solving and excellent judgment
Unwavering integrity, attention to detail, and desire to exceed client expectations
Experience with business tools such as Microsoft Office, Github, and Jira
Basic knowledge of Software testing is a plus
Job Type: Full-time

Experience:
total work: 1 year (Required)
SQL: 1 year (Required)
Work Remotely:
Temporarily due to COVID-19",4,"Live Connections","Pune","Chennai, India","201 to 500 employees",1996,"Company - Private","Staffing & Outsourcing","Business Services","1 to 5 billion (INR)","-1",0,0,1,0,1,0
"Data Scientist","EXPERIENCE:
2+years
JOB DESCRIPTION:
Experience in analyzing massive and complex structured and unstructured data sets.
Ability to extract, and clean data, visualize it, communicate it and utilize it.
Around 4+ years’ relevant experience with data mining/business intelligence/statistics/data analysis.
Practical experience with building Analytical/statistical/mathematical algorithms such as predictive modeling, Optimization, Simulation, multiple regression.
Strong ability and experience in crisp and powerful data visualizations methods and tools.
Excellent analytical, logical reasoning and problem solving skills.
TECHNOLOGY STACK:
Below skills are preferred not mandatory

Exposure in using SAS E-Miner/R/both with proficiency in SAS preferably

Hands-on experience and solid working knowledge of SAS (Macros, Base and EG), SQL, PL SQL, VB, VBA for MS-Excel.

Knowledge of Hadoop (and other big data technologies), SQL and Java/C/C++ is desirable.

Excellent understanding of technical architecture requirements for big data systems.",-1,"Copiousminds","Mumbai","Mumbai, India","-1",-1,"Company - Private","-1","-1","-1","-1",0,0,1,1,1,1
"Data Analyst","JOB SUMMARY:

The Compute Engineer – Supervising Associate supports the best practices in engineering activities aligned to specific applications and/or systems within Enterprise Workplace Technology (EWT). The person in this role creates the blueprints for data management systems to integrate, centralize, protect and maintain the data sources. Develops, constructs, test and maintains architectures. The data engineer has a background in software engineering and loves to play around with databases and large –scale processing systems. Thanks to these interests, he/she can easily master technologies and is therefore familiar with a diverse set of languages that span both statistical programing languages and languages oriented more towards web development.
The role supports the design and development of IT architecture (integrated process, applications, data and technology) solutions aligned to the overall enterprise architecture and direction from IT as well as EY’s compliance standards for technology development and deployment.
The role supports the technical planning, architecture development and modification of specifications based on business strategic directives or general and identified changes required for operational readiness in applications, systems, networks and servers.
The role participates in business reviews, develops specifications to meet engineering requirements aligned to new products or services being introduced as well as for changes to current applications and other core components of the IT infrastructure.
The role is expected to plan, research, evaluate, design and develop appropriate technology solutions/applications by applying engineering, hardware and software design theories and principles to maintain business as usual (BAU) functionality as well as identify, establish and coach others in best practices in solution engineering.
The role supports the integration of these new products and services proposed by participating in the appropriate planning of all phases of development including feasibility studies, time and cost estimates, build and testing for compatibility in order to achieve an integrated architecture across interdependent technologies.
The role is an individual contributor, though they are often asked to manage project aligned teams in their collaborative efforts and to coach less seasoned members of the team in directives. The role is managed by the Service Owner / Service Manager of the Enterprise Log Management and Analytics (ELMA) service.
ESSENTIAL FUNCTIONS OF THE JOB:
Supports the best practices in engineering, design planning, development and aligned project management of all build activities for a specific new or existing application or system within EY.
Understands the broad and specific directives of EY products and applications both within the current service model as well any proposed modifications or additions to same. Uses this knowledge to identify and plan for approval appropriate solutions in response to assigned or identified basic to complex engineering directives.
Partners and works with the business and external vendors as necessary to ascertain and plan the proposed modifications necessary to meet and achieve the identified and agreed engineering modifications or build directives.
Support, propose a design and execute an architectural plan as needed to achieve the engineering directives inclusive of impacted applications, systems, networks and servers. Works with impacted business units, vendor and business resourcing and agrees change readiness and compatibility as well as timing required to achieve success.
Supports the activities of the agreed engineering project in a coordinated effort with other engineering, business and vendor resources as may be assigned to participate in design, build and delivery of a viable solution.
Identifies and communicates to the appropriate business leads the necessary delivery of components within the EY infrastructure and aligned configuration of same needed to support the engineering deliverable.
Support the alignment of the engineering plan with business priorities so that new designs and build plans as well as the budgeted spending is maintained throughout the development lifecycle. Supports the appropriate communication of accomplishments according to plan as well as notifies all of variances or contingencies in any aspect of the agreed design plan as they are identified.
Supports, as a point of contact, the engineering build–out work in progress and aligned service or application design activities by working with external engineers at the vendor locations, peers within the business as well as management.
Supports appropriate compilation and documentation of all engineering/development activities to appropriately capture all actions and activities.
Supports best practices in engineering/development solutions within the depth and breadth of the assigned business component of EY.
Creation of applications, dashboards, scripts and small programs to enhance the based product functionality, create integrations between other tools and services or automate manual repetitive / time consuming tasks.

ANALYTICAL/DECISION MAKING RESPONSIBILITIES:

The role requires an analytical acumen and solution orientation to probe for understanding and to make role appropriate decisions to address the nuances of assigned applications and/or services in current use across geographic regions or to solution within same. The role requires some consultative questioning, influence management and critical thinking skills to understand a current directive and identify and design viable engineering solutions that are both cost effective and supporting the value to the business. The role needs to drive the priority and time management of their own efforts and others (as applicable in group efforts) as well as communicate results and findings to affected individuals/business units and management as and when appropriate or necessary.

KNOWLEDGE AND SKILLS REQUIREMENTS:
Desire and ability to thrive in a fast-paced, highly demanding, dynamic business and information technology environment.
Customer service orientation
Excellent knowledge as Splunk App Developer
Proficient Python skills
Advanced scripting and programming skills
In-depth knowledge and skills to use and apply descriptive and inferential statistics including probability, hypothesis testing, estimation, associations, correlation, regression analysis, and forecasting
Analytic and business intelligence skills to identify meaningful patterns, analyze them, and then integrate and communicate them via data visualization and reporting techniques
Strong data visualization, reporting, and communications skills and abilities
Significant Data Analytic skill (Business Analytic skills)
Good knowledge in the Splunk Enterprise Product – Splunk Administration beneficial
Agile Dev/Ops skills
Maintains solid interpersonal skills to engage across multiple levels of the firm, in cross business discussions within a matrixed, geographically dispersed organization and to build a solid network of peers and others of influence. Adapts personal communication style to the style of others, develops rapport and stays calm under pressure or escalating issues using advanced oral and written English communication skills.
Projects solid consultative skill to conduct effective questioning, hone in on key directives to formulate ideas and materials as well as present those ideas clearly and concisely across the organization.
Maintains an advanced knowledge of services and applications with the assigned EY processes and operating environment to recognize and position improvement opportunities and next generation solutions achievable through engineering.
Manifests analytical and problem solving ability to escalate and negotiate conflicting engineering issues, handle multiple and shifting engineering priorities across a broad spectrum of operating environments and provide solutions that are both financially sound and operationally feasible.
Develops an in depth and continuous understanding of EY’s business and the way IT’s Engineering teams adds to the effectiveness of the EY business. Identifies and positions appropriate services and solutions as part of both knowledge sharing and engineering services remit.
Manage engineering projects by delegating work effectively utilizing the proper people, time and project management disciplines across a diverse culture and multiple time zones. Works to resolve team conflicts through an ability to implement and communicate difficult decisions as well as provide individual, team and peer mentoring as appropriate.
SUPERVISION RESPONSIBILITIES:
The role is generally an individual contributor but can and will operate as a lead and therefore manage specific engineering projects and activities. From time to time the role may be asked to mentor and guide across time zones and cultures and maintain effective and efficient oversight of all aligned activities. The role itself is generally guided by the Enterprise Log Management and Analytics (ELMA) Service Owner/Manager.
OTHER REQUIREMENTS:
The role may also require the periodic allocation of additional time on the job to support multiple demands and escalating issues or to accommodate teams or staff in other time zones
JOB REQUIREMENTS:

EDUCATION:
College degree in related technology field (Computer, Engineering, Science, etc.) or comparable job experiences aligned to a particular engineering directive.
EXPERIENCE:
Approximately 5+ years of experience in an engineering or development role
Software development experience with Python
Deep knowledge in Splunk Dashboard development
Rest API Architecture knowledge desirable
Particular MS Azure knowledge
Able to exhibit a progression of increasingly complex job responsibilities during the period inclusive of project management skills and engineering remediation techniques and planning.
Working in a virtual team spanning multiple continents and time zones is required
CERTIFICATION REQUIREMENTS:
Splunk Administrator certification beneficial
Any MS certifications are beneficial",3.8,"EY","Kochi","London, United Kingdom","10000+ employees",1989,"Company - Private","Accounting","Accounting & Legal","500+ billion (INR)","Deloitte, KPMG, PwC",1,0,1,0,0,0
"Data Analyst","Work closely with business teams to identify specific insights that can drive business impact. You will be a part of the Credit and Risk team.
Hands-on experience on SQL
Ability to effectively engage with business stakeholders and translate business requirements into high impact reports and visualizations
Developing new capabilities for our clients beyond static reports and spreadsheets (focus on PowerBI, Data Studio and Tableau products.
Hands-on experience on integrating, querying and preparing datasets for reporting and analytics
Data mining within the organization as well as enrich data from 3rd party databases
Experience working in an agile development environment.
Work proactively with Product functions to translate insights into actionable items.
Requirements and qualifications
Experience of 2+ yrs of experience in Data Visualization & Reporting.
Bachelor Degree in Computer Science / IT / Electronics / Statistics / Mathematics
Role Category:
Credit & Risk

Location:
Mumbai, India, Asia

Employment Type:
Full time",3,"FLEXILOANS TECHNOLOGIES","Mumbai","Mumbai, India","201 to 500 employees",2016,"Company - Private","Lending","Finance","-1","LendingKart, Capital Float, NeoGrowth Credit",0,0,0,0,1,0
"Data Scientist","If you are interested, please email your resume to us at recruitment@quantzig.com
Job Location: Bangalore

Experience: 1+ years

Key Skills: Tableau, PowerBi, SQL, SAS, Spotfire R / Python, Master-level skills in SQL and query languages Excellent written and verbal communication skills

Roles & Responsibilities:
If you are creative, understand design ideas, are detail oriented and know to make amazing visuals, you are the person we are looking for
You should be passionate to make an impact with high degree of work ownership and are self-driven.
You should be creative and passionately curious about exploring data to deliver impactful business insights
Experience in delivery and client facing roles from major analytics service providers in the industry are preferred
You should possess customer-centric thought process and is able to understand client’s business processes with ease, identify problems with precision and develop customized, accurate analytical solutions
Understand efficient coding standards and has a knack to plan for QC checks
Added advantage if you understand Cloud hosting, customizing visualization tools using DAX, data integration with analytical data-streams

Desired Profile:
Be a consultant to our clients. Think out-of-the-box and develop visualization solutions which help clients in solving their business problems
Tremendous passion towards learning is a must. You must be able to merge the art of consulting and the science of Design in visualization
Drive and energy to work hard and achieve success in an entrepreneurial environment
Should have hands-on experience in delivering projects across multiple industries and analytics areas (e.g. Supply chain analytics, Marketing Analytics, Customer Analytics, Digital Analytics, Pricing Analytics etc.)
Deep understanding of at least one tool
Strong communication, storyboarding and presentation skills",4.7,"Quantzig","Bengaluru","London, United Kingdom","-1",-1,"Company - Private","Consulting","Business Services","-1","-1",1,0,1,0,1,1
